Car_Brand,Car_Name,Year,Selling_Price,Km_Driven,Fuel,Seller_Type,Transmission,Owner
Maruti,Alto,2008,114999,30000,Petrol,Individual,Manual,First Owner
Mahindra,TUV,2018,800000,20000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2008,105000,30000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2011,135000,78000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2011,170000,40000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2014,550000,100000,Petrol,Individual,Manual,First Owner
Honda,City,2009,250000,70000,Petrol,Individual,Manual,Third Owner
Hyundai,Elantra,2014,650000,30000,Diesel,Individual,Manual,Second Owner
Honda,City,2008,210000,77000,Petrol,Individual,Automatic,Third Owner
Volkswagen,Vento,2011,260000,150000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2016,750000,69000,Diesel,Individual,Manual,First Owner
Maruti,Ritz,2012,220000,120000,Diesel,Individual,Manual,Second Owner
Hyundai,Getz,2008,110000,110000,Petrol,Individual,Manual,Second Owner
Mahindra,Quanto,2013,220000,110000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2009,130000,50000,Diesel,Individual,Manual,First Owner
Hyundai,i20,2012,330000,44000,Petrol,Individual,Manual,First Owner
Honda,City,2010,254999,90000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2014,600000,50000,Petrol,Individual,Manual,Second Owner
Hyundai,i10,2012,210000,50000,Petrol,Individual,Manual,First Owner
Chevrolet,Enjoy,2014,300000,146000,Diesel,Individual,Manual,First Owner
Tata,Tiago,2018,426000,15000,Petrol,Individual,Automatic,First Owner
Maruti,Alto,2015,265000,60000,Petrol,Individual,Manual,First Owner
Hyundai,Xcent,2016,450000,35000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2012,480000,80000,Diesel,Individual,Manual,First Owner
Tata,Nano,2010,40000,90000,Petrol,Individual,Manual,First Owner
Honda,City,2011,395000,70000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2013,229999,62000,Petrol,Individual,Manual,Second Owner
Ford,Ecosport,2018,875000,10000,Petrol,Individual,Automatic,First Owner
Maruti,Eeco,2010,170000,80000,CNG,Individual,Manual,Fourth & Above Owner
Hyundai,i20,2015,500000,35000,Petrol,Individual,Manual,Second Owner
Maruti,Ignis,2019,450000,40000,Petrol,Individual,Manual,First Owner
Maruti,Ertiga,2012,550000,120000,Diesel,Individual,Manual,Third Owner
Tata,Manza,2013,200000,60000,Petrol,Individual,Manual,First Owner
Tata,Indica,2008,80000,90000,Petrol,Individual,Manual,Second Owner
Ford,Aspire,2019,675000,15000,Diesel,Individual,Manual,First Owner
Maruti,Eeco,2017,260000,30000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2001,70000,117000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2004,100000,70000,Petrol,Individual,Manual,First Owner
Toyota,Innova,2012,730000,110000,Diesel,Individual,Manual,Second Owner
Nissan,Terrano,2016,525000,100000,Diesel,Individual,Manual,Second Owner
Nissan,Terrano,2016,525000,105000,Diesel,Individual,Manual,Second Owner
Toyota,Corolla,2012,420000,95000,Diesel,Individual,Manual,Second Owner
Honda,Amaze,2015,500000,70000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2009,165000,76000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2014,650000,70000,Diesel,Individual,Manual,Second Owner
Chevrolet,Beat,2013,195000,46000,Diesel,Individual,Manual,First Owner
Maruti,Esteem,2006,90000,90000,Petrol,Individual,Manual,First Owner
Hyundai,Xcent,2016,515000,50000,Diesel,Individual,Manual,First Owner
Honda,Jazz,2017,700000,24585,Diesel,Dealer,Manual,Test Drive Car
Maruti,Zen,2001,62000,70000,Petrol,Individual,Manual,First Owner
Toyota,Etios,2011,220000,110000,Diesel,Individual,Manual,Third Owner
Hyundai,Santro,2019,520000,10000,CNG,Individual,Manual,First Owner
Fiat,Linea,2010,170000,100000,Petrol,Individual,Manual,First Owner
Ford,Figo,2011,190000,110000,Diesel,Individual,Manual,Second Owner
Ford,Figo,2011,150000,100000,Diesel,Individual,Manual,Second Owner
Maruti,Zen,2009,125000,65000,Petrol,Individual,Manual,First Owner
Honda,Amaze,2015,290000,40000,Diesel,Individual,Manual,Third Owner
Maruti,Celerio,2019,490000,13900,Petrol,Individual,Manual,First Owner
Tata,Tigor,2017,434999,17563,Petrol,Individual,Manual,First Owner
Tata,Zest,2016,380000,15000,Petrol,Individual,Manual,First Owner
Volkswagen,Polo,2012,200000,82000,Diesel,Individual,Manual,Second Owner
Ford,Figo,2016,495000,40000,Diesel,Individual,Manual,First Owner
Mahindra,XUV500,2014,600000,151000,Diesel,Individual,Manual,Second Owner
Honda,Brio,2015,300000,50000,Petrol,Individual,Manual,First Owner
Honda,Amaze,2017,430000,15000,Petrol,Individual,Manual,First Owner
Honda,Amaze,2017,370000,80000,Diesel,Individual,Manual,First Owner
Maruti,Baleno,2019,750000,11000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2016,300000,50000,CNG,Individual,Manual,First Owner
BMW,X1,2012,700000,120000,Diesel,Individual,Automatic,Second Owner
Maruti,Wagon,2007,100000,70000,LPG,Individual,Manual,Third Owner
Hyundai,Grand,2015,300000,90000,Petrol,Individual,Manual,First Owner
Hyundai,i20,2016,650000,40000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2017,509999,25000,Diesel,Individual,Manual,First Owner
Toyota,Innova,2013,1000000,117780,Diesel,Individual,Manual,Second Owner
Hyundai,Verna,2010,280000,120000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2017,600000,120000,Diesel,Individual,Manual,First Owner
Skoda,Rapid,2013,210000,120000,Diesel,Individual,Manual,Third Owner
Audi,Q3,2014,1150000,110000,Diesel,Individual,Automatic,Second Owner
Hyundai,EON,2018,245000,30000,Petrol,Individual,Manual,First Owner
Hyundai,Grand,2016,375000,25000,Petrol,Individual,Manual,First Owner
Mahindra,Scorpio,2015,150000,55000,Diesel,Individual,Manual,Second Owner
Maruti,Ertiga,2014,500000,100000,Diesel,Individual,Manual,Second Owner
Maruti,Alto,2007,75000,40000,Petrol,Individual,Manual,Second Owner
Hyundai,Sonata,2006,225000,80000,Petrol,Individual,Automatic,Third Owner
Hyundai,Sonata,2006,275000,80000,Petrol,Individual,Automatic,Fourth & Above Owner
Mahindra,Bolero,2018,620000,35000,Diesel,Individual,Manual,First Owner
Nissan,X-Trail,2010,600000,110000,Diesel,Individual,Manual,Second Owner
Mahindra,Xylo,2011,275000,160000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2013,125000,125000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2011,80000,62000,Petrol,Individual,Manual,Second Owner
Nissan,Micra,2011,199000,120000,Diesel,Individual,Manual,Second Owner
Nissan,Micra,2016,440000,33000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2013,250000,80000,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai,i20,2017,700000,35000,Diesel,Individual,Manual,First Owner
Hyundai,Grand,2015,450000,50000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2019,240000,5000,Petrol,Individual,Manual,First Owner
Ford,EcoSport,2016,650000,81595,Diesel,Dealer,Manual,First Owner
Hyundai,Getz,2005,71000,22000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2015,400000,40000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2008,130000,40000,Petrol,Individual,Manual,Second Owner
Mahindra,Scorpio,2013,300000,70000,Diesel,Individual,Manual,Second Owner
Nissan,Kicks,2019,1100000,4000,Diesel,Individual,Manual,First Owner
Honda,Amaze,2018,800000,13500,Petrol,Dealer,Manual,First Owner
Maruti,Ritz,2013,490000,40000,Diesel,Individual,Manual,First Owner
Honda,Jazz,2018,836000,9700,Petrol,Dealer,Manual,First Owner
Volkswagen,Polo,2012,375000,62000,Petrol,Individual,Manual,Second Owner
Tata,Nano,2009,35000,50000,Petrol,Individual,Manual,Third Owner
Honda,BR-V,2017,1068000,36000,Petrol,Dealer,Manual,First Owner
Honda,BR-V,2017,1189000,40000,Diesel,Dealer,Manual,First Owner
Hyundai,Elite,2018,700000,27000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2016,350000,40000,Petrol,Individual,Manual,First Owner
Hyundai,i10,2009,254999,80000,Petrol,Individual,Manual,Second Owner
Hyundai,i20,2016,750000,80000,Diesel,Individual,Manual,First Owner
Maruti,Ritz,2012,325000,119000,Diesel,Individual,Manual,Second Owner
Maruti,Celerio,2017,509999,25000,Petrol,Individual,Automatic,First Owner
Nissan,Micra,2013,363000,28740,Petrol,Individual,Manual,First Owner
Maruti,Alto,2010,229999,48500,Petrol,Individual,Manual,First Owner
Nissan,Sunny,2012,290000,110000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2018,550000,30000,Petrol,Individual,Manual,First Owner
Tata,Indica,2011,125000,120000,Diesel,Individual,Manual,Second Owner
Toyota,Innova,2008,350000,140000,Diesel,Individual,Manual,Second Owner
Hyundai,Verna,2011,390000,90000,Diesel,Individual,Manual,First Owner
Maruti,Celerio,2015,220000,45000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2005,140000,80000,Petrol,Individual,Manual,Third Owner
Maruti,Wagon,2018,370000,15000,Petrol,Individual,Automatic,First Owner
Maruti,Swift,2019,650000,20000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2017,280000,37000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2016,540000,80000,Diesel,Individual,Manual,First Owner
Ambassador,Classic,2002,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Ciaz,2018,800000,20000,Petrol,Individual,Manual,First Owner
Ford,Figo,2016,515000,25000,Diesel,Individual,Manual,First Owner
Hyundai,i20,2010,220000,96000,Petrol,Individual,Manual,Third Owner
Chevrolet,Spark,2013,165000,53000,Petrol,Dealer,Manual,First Owner
Fiat,Linea,2010,221000,65000,Diesel,Dealer,Manual,First Owner
Chevrolet,Beat,2015,245000,43000,Petrol,Dealer,Manual,First Owner
Ford,Figo,2012,260000,42000,Petrol,Dealer,Manual,First Owner
Skoda,Superb,2011,550000,73000,Diesel,Dealer,Automatic,First Owner
Hyundai,Grand,2015,434999,29000,Petrol,Dealer,Manual,First Owner
Tata,Safari,2013,450000,95000,Diesel,Dealer,Manual,First Owner
Chevrolet,Sail,2014,290000,25000,Petrol,Individual,Manual,First Owner
Volkswagen,Vento,2011,305000,53000,Petrol,Dealer,Manual,Second Owner
Ford,Classic,2011,265000,20000,Petrol,Dealer,Manual,First Owner
Honda,Brio,2014,325000,57000,Petrol,Dealer,Manual,First Owner
Chevrolet,Cruze,2014,550000,52000,Diesel,Dealer,Manual,First Owner
Maruti,Zen,2008,105000,40000,Petrol,Individual,Manual,First Owner
Honda,Brio,2012,275000,47000,Petrol,Dealer,Manual,First Owner
Honda,City,2012,434999,47000,Petrol,Dealer,Manual,Second Owner
Hyundai,Verna,2016,690000,73000,Diesel,Dealer,Manual,First Owner
Honda,Brio,2012,249000,42000,Petrol,Dealer,Manual,Second Owner
Hyundai,EON,2012,204999,60000,Petrol,Dealer,Manual,Third Owner
Maruti,Wagon,2015,190000,120000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2012,150000,50000,Petrol,Individual,Manual,First Owner
Mahindra,Bolero,2018,900000,25000,Diesel,Individual,Manual,First Owner
Maruti,Ertiga,2019,950000,11000,Petrol,Individual,Automatic,First Owner
Maruti,Swift,2013,475000,80000,Petrol,Individual,Manual,First Owner
Ford,Fiesta,2013,450000,75000,Diesel,Individual,Manual,Second Owner
BMW,5,2009,1200000,45000,Diesel,Individual,Automatic,Third Owner
Mahindra,Bolero,2007,300000,100000,Diesel,Individual,Manual,Second Owner
Honda,City,2014,350000,60000,Diesel,Individual,Manual,Second Owner
Tata,Indica,2011,229999,160000,Diesel,Individual,Manual,Second Owner
Hyundai,Creta,2015,821000,50000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2014,200000,80000,Petrol,Individual,Manual,Second Owner
Mahindra,Scorpio,2017,1000000,60000,Diesel,Individual,Manual,Second Owner
Maruti,Alto,2016,220000,60000,Petrol,Individual,Manual,Second Owner
Ford,Figo,2015,459999,148620,Diesel,Dealer,Manual,First Owner
Maruti,SX4,2012,310000,70000,Diesel,Individual,Manual,Second Owner
Hyundai,Elite,2018,815000,42000,Diesel,Individual,Manual,First Owner
Hyundai,Verna,2017,1200000,40000,Diesel,Individual,Manual,First Owner
Chevrolet,Optra,2011,170000,150000,Diesel,Individual,Manual,Second Owner
Maruti,S-Cross,2017,1000000,30000,Diesel,Individual,Manual,First Owner
Hyundai,Santro,2010,155000,90000,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra,TUV,2017,400000,120000,Diesel,Individual,Manual,First Owner
Mahindra,Quanto,2016,400000,80000,Diesel,Individual,Manual,Second Owner
Tata,Indica,2010,250000,80000,Diesel,Individual,Manual,Second Owner
Tata,Indigo,2008,150000,50000,Petrol,Individual,Manual,Third Owner
Hyundai,Santro,2002,80000,70000,Petrol,Individual,Manual,Second Owner
Volkswagen,Vento,2014,325000,70000,Diesel,Individual,Automatic,First Owner
Hyundai,Elite,2019,738000,8000,Petrol,Individual,Automatic,First Owner
Maruti,Alto,2016,300000,30000,Petrol,Individual,Manual,First Owner
Tata,Indica,2012,150000,110000,Diesel,Individual,Manual,First Owner
Volkswagen,Vento,2011,280000,110000,Diesel,Individual,Manual,First Owner
Hyundai,Santro,2006,100000,120000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2008,150000,100000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2014,380000,100000,Diesel,Individual,Manual,Second Owner
Maruti,Alto,2006,90000,60000,Petrol,Individual,Manual,Second Owner
Skoda,Fabia,2011,275000,60000,Diesel,Individual,Manual,Second Owner
Maruti,Zen,2009,180000,41090,Petrol,Individual,Manual,First Owner
Maruti,Alto,2014,200000,40000,Petrol,Individual,Manual,First Owner
Toyota,Corolla,2011,500000,40000,Petrol,Individual,Manual,Second Owner
Ford,Fiesta,2010,300000,70000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2015,765000,80000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2017,650000,90000,Diesel,Individual,Manual,First Owner
Maruti,Wagon,2017,380000,19000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2014,480000,110000,Diesel,Individual,Manual,Second Owner
Maruti,Zen,2010,145000,68000,CNG,Individual,Manual,Second Owner
Maruti,Ritz,2011,280000,120000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2014,254999,30000,Diesel,Individual,Manual,First Owner
Tata,Bolt,2016,300000,90000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2015,480000,140000,Diesel,Individual,Manual,Third Owner
Skoda,Rapid,2017,850000,44500,Petrol,Individual,Automatic,First Owner
Hyundai,i20,2014,350000,52000,Diesel,Individual,Manual,Second Owner
Hyundai,i20,2016,650000,26000,Petrol,Individual,Manual,First Owner
Tata,New,2007,550000,80000,Petrol,Individual,Manual,Second Owner
Maruti,Celerio,2015,300000,35000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2008,150000,60000,Petrol,Individual,Manual,Second Owner
Hyundai,Grand,2014,300000,120000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2004,80000,58000,Petrol,Individual,Manual,First Owner
Tata,Manza,2011,180000,80000,Diesel,Individual,Manual,Third Owner
Ford,Fiesta,2009,110000,100000,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai,Grand,2015,425000,12000,Petrol,Individual,Manual,First Owner
Honda,Amaze,2016,700000,35000,Diesel,Individual,Manual,First Owner
Maruti,Zen,2010,130000,50000,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2017,650000,67000,Diesel,Individual,Manual,First Owner
Renault,Duster,2013,400000,100000,Petrol,Individual,Manual,Second Owner
Mahindra,TUV,2017,800000,60000,Diesel,Individual,Manual,First Owner
Mahindra,Bolero,2017,675000,70000,Diesel,Individual,Manual,First Owner
Maruti,Omni,2017,210000,50000,Petrol,Individual,Manual,Fourth & Above Owner
Tata,New,2009,150000,120000,Diesel,Individual,Manual,Third Owner
Maruti,Omni,2007,45000,100000,CNG,Individual,Manual,Fourth & Above Owner
Hyundai,i20,2015,516000,90000,Petrol,Individual,Manual,First Owner
Hyundai,i20,2014,450000,80000,Petrol,Individual,Manual,First Owner
Chevrolet,Spark,2012,134000,90000,Petrol,Individual,Manual,Second Owner
Toyota,Etios,2014,509999,157000,Diesel,Individual,Manual,Second Owner
Volkswagen,Polo,2016,500000,20000,Petrol,Individual,Manual,First Owner
Maruti,Zen,2008,130000,80000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,Swift,2015,575000,60000,Diesel,Individual,Manual,First Owner
Hyundai,Elite,2015,550000,49000,Petrol,Individual,Manual,First Owner
Tata,Indica,2009,145000,89255,Diesel,Individual,Manual,First Owner
Maruti,Alto,2020,347000,5000,Petrol,Individual,Manual,First Owner
Tata,Indica,2013,275000,110000,Diesel,Individual,Manual,First Owner
Chevrolet,Beat,2012,160000,90000,Diesel,Individual,Manual,Second Owner
Fiat,Grande,2010,150000,63000,Diesel,Individual,Manual,Third Owner
Honda,Mobilio,2015,550000,23000,Petrol,Individual,Manual,First Owner
Mahindra,Quanto,2013,349000,100000,Diesel,Individual,Manual,First Owner
Tata,Indica,2008,110000,90000,Diesel,Individual,Manual,Third Owner
Maruti,Wagon,2008,110000,70000,Petrol,Individual,Manual,Third Owner
Renault,KWID,2018,245000,5550,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2014,180000,100000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2014,290000,80000,Petrol,Individual,Manual,Second Owner
Hyundai,i20,2010,250000,40000,Petrol,Individual,Manual,First Owner
Tata,Indigo,2010,150000,100000,Diesel,Individual,Manual,First Owner
Maruti,800,2004,55000,35000,Petrol,Individual,Manual,Third Owner
Skoda,Laura,2006,500000,75000,Diesel,Individual,Manual,Second Owner
Mahindra,Quanto,2013,290000,150000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Alto,2009,72000,70000,Petrol,Individual,Manual,First Owner
Maruti,Ritz,2014,250000,115000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2019,575000,25000,Petrol,Individual,Automatic,First Owner
Hyundai,Santro,2019,425000,15000,Petrol,Individual,Manual,First Owner
Maruti,Eeco,2019,470000,10000,CNG,Individual,Manual,First Owner
Toyota,Etios,2012,220000,80000,Petrol,Individual,Manual,Third Owner
Maruti,Alto,2020,310000,1700,Petrol,Individual,Manual,First Owner
Ford,Figo,2016,400000,45217,Diesel,Dealer,Manual,First Owner
Hyundai,EON,2018,310000,20000,Petrol,Individual,Manual,First Owner
Maruti,Ciaz,2017,750000,50000,Diesel,Individual,Manual,First Owner
Tata,New,2009,204999,120000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2010,260000,50000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2012,180000,40000,Petrol,Individual,Manual,Second Owner
Mahindra,Renault,2007,125000,110000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2014,420000,155000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2011,220000,70000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2010,200000,70000,Petrol,Individual,Manual,Third Owner
Ford,Ikon,2009,130000,100000,Diesel,Individual,Manual,Third Owner
Tata,Tiago,2016,335000,41000,Petrol,Dealer,Manual,First Owner
Honda,City,2011,434999,97000,Petrol,Dealer,Automatic,Second Owner
Honda,City,2014,500000,60000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2017,290000,60000,Petrol,Individual,Manual,First Owner
Ford,Ecosport,2014,475000,48000,Petrol,Dealer,Automatic,Second Owner
Hyundai,Xcent,2019,600000,80000,Petrol,Individual,Manual,First Owner
Hyundai,i20,2013,300000,70000,Diesel,Individual,Manual,Second Owner
Volkswagen,Jetta,2012,415000,80000,Diesel,Individual,Manual,Second Owner
Maruti,Vitara,2018,800000,30000,Diesel,Individual,Automatic,Second Owner
Hyundai,Grand,2016,420000,44440,Petrol,Individual,Manual,Second Owner
Maruti,Swift,2011,270000,120000,Diesel,Individual,Manual,First Owner
Hyundai,Grand,2015,390000,80000,Diesel,Individual,Manual,Second Owner
Skoda,Laura,2012,400000,110000,Diesel,Individual,Manual,First Owner
Audi,A6,2010,850000,46000,Diesel,Individual,Automatic,First Owner
Chevrolet,Cruze,2012,359000,120000,Diesel,Individual,Automatic,Third Owner
